ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
449,449,Kim Thạch Câu Phần,Hỗ trợ bản thân,"Chiêu thức đánh liều thứ hai, Sử dụng sẽ giúp đệ tử Tinh Túc không rơi vào trạng thái hôn mê, vây khốn",FightSkillXinXiu2_3,629,-1,-1,,"0,Cast_XX;0,KimThachCauPhan",,,,,,,Active,SingleTargetBuff,5,36,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,xingxiu_jinshigoufen,,20
450,450,Thiên Địa Đồng Thọ,Tấn công một mục tiêu,"Chiêu thức đánh liều thứ ba, sử dụng gây lên đòn có tính hủy diệt lên đối thủ",FightSkillXinXiu2_4,630,-1,-1,,"0,Cast_XX;0,Cast_ThienDiaDongTho","0,Fly_ThienDiaDongTho","0,EXP_ThienDiaDongTho",,,,,Active,RangedSingleTarget,5,36,true,60,true,true,15,0,300,Enemy,0,600,1,100,100,true,xingxiu_tiandidongshou,,20
45001,-1,Thiên Địa Đồng Thọ - Sát thương,,Công kích lần thứ 2 của Thiên Địa Đồng Thọ,FightSkillXinXiu2_4,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,true,0,0,0,Enemy,0,300,1,100,100,false,xingxiu_tiandidongshou_child,,20
451,451,Hoá Cốt Miên Chưởng,Tấn công một mục tiêu,"Thần công đồn đại trên giang hồ, tuyệt kỹ Hoá Công Đại Pháp. Sử dụng gây lên đòn hủ cân thực cốt cho đối thủ, và khiến đối thủ bị hư nhược giảm lượng lớn cường lực, nội lực",FightSkillXinXiu2_5,712,-1,-1,,"0,Cast_XX;0,Cast_HoaCotMienChuong;0,SubCast_HoaCotMienChuong","0,Fly_HoaCotMienChuong","0,EXP_HoaCotMienChuong",,,,,Active,RangedSingleTarget,5,60,false,65,true,true,15,0,300,Enemy,0,600,1,100,-1,true,xingxiu_huagumianzhang,,20
45101,-1,Hoá Cốt Miên Chưởng - Hư nhược,,"Hư nhược, giảm cường lực, nội lực",FightSkillXinXiu2_5,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,xingxiu_huagumianzhang_child,,20
452,452,Bách Độc Bất Xâm,Hỗ trợ đồng đội,Sự quan tâm của Tinh Túc đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng kháng độc của đồng đội,FightSkillXinXiu2_6,701,-1,-1,,"0,Cast_XX;500,BachDocBatXam",,,,,,,Active,SingleTargetBuff,5,31,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,xingxiu_baidubuqin,,20
453,453,Hoá Huyết Thần Độc,Hỗ trợ đồng đội,Sự quan tâm của Tinh Túc đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng sát thương của đồng đội,FightSkillXinXiu2_7,703,-1,-1,,"0,Cast_XX;500,BachDocBatXam",,,,,,,Active,SingleTargetBuff,5,60,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,xingxiu_huaxueshendu,,20
454,454,Hàm Tiếu Bán Bộ Diên,Khống chế một mục tiêu,"Độc công mạnh nhất của phái Tinh Túc, nuốt lấy công lực của những người trúng phải kịch độc, đồng thời người trúng độc trong thời gian ngắn sẽ bị trạng thái Phong Huyệt liên tục",FightSkillXinXiu2_8,731,-1,-1,,"0,Cast_XX;0,HamTieuBanBoDien",,,"0,Buff_KienLongTaiDien",,,,Active,RangedSingleTarget,5,60,false,45,true,false,15,0,300,Enemy,0,300,1,100,-1,true,xingxiu_hanxiaobanbudian,,20
45401,-1,Hàm Tiếu Bán Bộ Diên - Khống chế,,"Phong huyệt, không thể di chuyển, thao tác hoặc sử dụng kỹ năng",FightSkillXinXiu2_8,-1,-1,-1,,,,,"0,PhongHuyet",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,xingxiu_hanxiaobanbudian_child,,20
455,455,Nhất Nhật Táng Mệnh Tán,Tấn công một mục tiêu,Độc dược cực độc của phái Tinh Túc. Đối phương bị trúng độc sẽ gây ra trạng thái hỗn loạn cho đồng đội xung quanh,FightSkillXinXiu2_9,739,-1,-1,,"0,Cast_XX;0,Cast_NhatNhatTamMenhTan;500,Cast_NhatNhatTamMenhTan1","0,Fly_NhatNhatTamMenhTan","0,EXP_NhatNhatTamMenhTan","0,Buff_ThatMinh",,,,Active,RangedSingleTarget,5,60,false,80,true,false,15,6,400,Enemy,0,1200,1,100,-1,true,xingxiu_yirizangmingzan,,20
45501,-1,Nhất Nhật Táng Mệnh Tán - Công kích,,"Thất minh, không thể chủ động thao tác đồng thời phát tán ra xung quanh đồng đội",FightSkillXinXiu2_9,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,false,0,6,0,Enemy,0,300,1,100,-1,false,xingxiu_yirizangmingzan_child_1,,20
45502,-1,Nhất Nhật Táng Mệnh Tán - Phát tán,,Phát tán xung quanh gây độc công,FightSkillXinXiu2_9,-1,-1,-1,,,,,"0,Buff_KienLongTaiDien",,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,0,6,0,Enemy,0,300,1,100,-1,false,xingxiu_yirizangmingzan_child_2,,20
45503,-1,Nhất Nhật Táng Mệnh Tán - Thất minh,,"Thất minh, không thể chủ động thao tác",FightSkillXinXiu2_9,-1,-1,-1,,,,"0,ThatMinh","0,Buff_ThatMinh",,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,false,0,6,0,Enemy,0,300,1,100,-1,false,xingxiu_yirizangmingzan_child_3,,20
456,456,Hoang Dã U Hồn,Tấn công một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân gây lượng sát thương tuyện đối cho đối thủ",FightSkillshipotianjing_10,790,-1,-1,,"0,Cast_XX","0,Fly_HoangDaUHon","0,EXP_HoangDaUHon",,,,,Active,RangedSingleTarget,5,77,false,1,true,true,15,0,600,Enemy,0,1200,1,100,-1,true,eighthbook_damage_magical,,20
457,457,Ảm Phiên Khốn Linh,Khống chế một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân, đồng thời dễ dàng khống chế đối thủ",FightSkillkunxiansuo_10,789,-1,-1,,"0,Cast_XX;0,XX_aaaaaaaaaa;0,XX_aaaaaaaaaa10","0,AmPhienKhonLinh","0,PhongHuyet",,,,,Active,RangedSingleTarget,5,77,false,1,true,false,15,0,600,Enemy,0,1200,1,100,-1,true,eighthbook_control_magical,,20
461,461,Chính Dương Thủ,Tấn công một mục tiêu liên tục,Công phu nhập môn của Thiên Long Đệ Tử. Sử dụng sẽ gây sát thương liên tiếp lên đối phương,FightSkillDaLi_1,631,-1,-1,,"0,Cast_DL1;0,DL_aaaaaaaaaa;0,DL_aaaaaaaaaa10","0,Fly_ChinhDuongThu","0,EXP_ChinhDuongThu",,,,,Active,RangedSingleTarget,6,37,true,1,true,true,15,0,800,Enemy,0,300,3,-1,-1,false,tianlong_zhengyangshou,,20
462,462,Tam Dương Khai Thái,Tấn công nhiều mục tiêu liên tục,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Bản Tướng Đại Sư. Sử dụng gây sát thương lớn liên tiếp lên nhiều đối thủ xung quanh",FightSkillDaLi_2,632,632,-1,"0,TamDuongKhaiThai;0,DL_aaaaaaaaaa","0,Cast_DL",,,,,,,Active,MultipleTargetsAroundSelfChaining,6,37,true,10,true,true,0,7,600,Enemy,1000,300,1,100,-1,true,tianlong_sanyangkaitai,,20
463,463,Nhất Dương Chỉ,Tấn công một mục tiêu,Võ học tượng trưng cho Đại Lý Đoàn Thị. Sau khi sử dụng có thể gây sát thương lớn đối với mục tiêu,FightSkillDaLi_3,633,-1,-1,,"0,Cast_DL","0,Fly_NhatDuongChi;0,Fly_NhatDuongChi1","0,EXP_NhatDuongChi",,,,,Active,RangedSingleTarget,6,38,true,45,true,true,15,0,600,Enemy,0,600,1,-1,-1,true,tianlong_yiyangzhi,,20
464,464,Hàm Mai Tật Tẩu,Hỗ trợ bản thân,Vốn là Binh pháp đã được Đoàn Tư Bình sử dụng khi hành quân. Sử dụng sẽ tăng tốc độ di chuyển cho đệ tử Thiên Long,FightSkillDaLi_4,634,-1,-1,,"0,Cast_DL2",,,"0,HanMaiTauTat",,,,Active,SingleTargetBuff,6,38,true,20,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianlong_hanmeijizou,,20
465,465,Bát Môn Kim Toả,Khống chế một mục tiêu,Vốn là Binh pháp đã được Đoàn Tư Bình sử dụng khi bố trận. Sử dụng khiến đối thủ rơi vào trạng thái phong ấn huyệt đạo,FightSkillDaLi_5,635,-1,-1,,"0,Cast_DL","0,BatMonKimToa",,"0,EXP_BatMonKimToa",,,,Active,RangedSingleTarget,6,38,true,30,true,false,15,0,300,Enemy,0,300,1,100,-1,true,tianlong_bamenjinsuo,,20
466,466,Dĩ Dật Đãi Lao,Hỗ trợ bản thân và đồng đội,Vốn là Binh pháp đã được Đoàn Tư Bình sử dụng khi dã chiến. Sử dụng sẽ tăng tỉ lệ bắn trúng của đồng đội,FightSkillDaLi_6,636,-1,-1,,"0,Cast_DL;0,Cast_DiDatDaiLao",,,"0,Buff_DiDatDaiLao",,,,Active,MultipleTargetsBuff,6,38,true,40,false,false,0,7,1200,SelfAndAlly,0,300,1,-1,-1,true,tianlong_yiyidailao,,20
467,467,Chỉ Điểm Giang Sơn,Tấn công một mục tiêu,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Bản Nhân Phương Trượng. Sử dụng để lại dấu vết trên mục tiêu, khiến mục tiêu khi bị đánh trúng gây lên sát thương ngoài ý muốn",FightSkillDaLi_7,637,-1,-1,,"0,Cast_DL;0,ChiDiemGiangSon",,,,,,,Active,RangedSingleTarget,6,39,true,10,true,false,15,0,300,Enemy,0,300,1,100,-1,true,tianlong_zhidianjiangshan,,20
468,468,Thiên Canh Chính Khí,Hỗ trợ bản thân,"Lẫm lẫm thiên cương chính khí, hà cụ tà ma ngoại đạo. Sử dụng sẽ tăng khả năng kháng tất cả của đệ tử Thiên Long",FightSkillDaLi_8,638,-1,-1,,"0,Cast_DL;0,ThienCanhChinhKhi",,,,,,,Active,SingleTargetBuff,6,39,true,30,false,false,0,0,1200,Self,0,300,1,100,-1,true,tianlong_tiangangzhanqi,,20
469,469,Tĩnh Ảnh Trầm Bích,Tấn công một mục tiêu,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Bản Quan Phương Trượng. Sử dụng gây sát thương lớn lên đối thủ, khiến đối thủ tổn thất một lượng khí rất lớn",FightSkillDaLi_9,639,-1,-1,,"0,Cast_DL;0,SubCast_TinhAnhTramBich1","0,Fly_TinhAnhTramBich","0,EXP_TinhAnhTramBich",,,,,Active,RangedSingleTarget,6,39,true,40,true,false,15,0,300,Enemy,0,1000,1,100,-1,true,tianlong_jingyingchenbi,,20
470,470,Đồ Tất Thuật,Bị động,Giúp đệ tử Thiên Long tăng khả năng phòng thủ nội ngoại công từ những công cụ phòng thủ,FightSkillDaLi_10,-1,-1,-1,,,,,,,,,Passive,None,6,40,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,tianlong_tuxishu,,20
471,471,Dục Cầm Địch Tung,Tấn công một mục tiêu,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Bản Tham Phương Trượng. Sử dụng gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái hư nhược",FightSkillDaLi_11,640,-1,-1,,"0,Cast_DL;0,SubCast_DucCamDichTung","0,Fly_DucCamDichTung","0,EXP_DucCamDichTung",,,,,Active,RangedSingleTarget,6,40,true,1,true,true,15,0,400,Enemy,0,400,1,-1,-1,true,tianlong_yuqindisong,,20
47101,-1,Dục Cầm Địch Tung - Hư nhược,,"Hư nhược, giảm nội ngoại công",FightSkillDaLi_11,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_yuqindisong_child,,20
472,472,Tiết Quyền Thức,Trấn phái tiêu thức,"Khí độ ung dung, xứ loạn bất kinh. Sử dụng có thể giúp đệ tử Thiên Long giữ ở tư thế phòng thủ",FightSkillDaLi_12,642,641,-1,"0,PreCast_TietQuyenThuc;0,DL_aaaaaaaaaa;0,DL_aaaaaaaaaa10","0,Cast_DL;0,Buff_TietQuyenThuc;500,Buff_TietQuyenThuc1",,,,,,,Active,SingleTargetBuff,6,40,true,30,false,false,0,0,300,Self,5000,400,1,-1,-1,true,tianlong_jiequanshi,,20
473,473,Bạch Hồng Quán Nhật,Hỗ trợ bản thân,"Quân vương lâm trận, bạch hồng quán nhật. Sử dụng có thể giúp phá bỏ hiệu quả hư nhược, hư nhược cho đệ tử Thiên Long",FightSkillDaLi_13,643,-1,-1,,"0,Cast_DL;0,BachHongQuanNhat",,,,,,,Active,SingleTargetBuff,6,40,true,50,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianlong_baihongguanri,,20
474,474,Ma Lệ Thuật,Bị động,"Giúp đệ tử Thiên Long tăng khả năng công kích nội ngoại công từ những loại cũ khí như quạt, khuyên",FightSkillDaLi_14,-1,-1,-1,,,,,,,,,Passive,None,6,41,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,tianlong_molishu,,20
475,475,Tuyết Ủng Lam Quan,Tấn công một mục tiêu,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Bản Nhân Phương Trượng. Sử dụng gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái phong huyệt",FightSkillDaLi_15,644,-1,-1,,"0,Cast_DL;0,Cast_TuyetUngLamQuan","0,Fly_TuyetUngLamQuan","0,EXP_TuyetUngLamQuan",,,,,Active,RangedSingleTarget,6,41,true,1,true,true,15,0,800,Enemy,0,800,1,-1,-1,true,tianlong_xueyonglanguan,,20
47501,-1,Tuyết Ủng Lam Quan - Phong huyệt,,"Phong huyệt, không thể di chuyển, thao tác hoặc dùng kỹ năng",FightSkillDaLi_15,-1,-1,-1,,,,,"0,QuyHoaDiemHuyetThu",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_xueyonglanguan_child,,20
476,472,Phá Kiếm Thức,Trấn phái tiêu thức,"Vương giả phong phạm, thế như phá trúc. Sử dụng sẽ giúp đệ tử Thiên Long giữ ở tư thế tấn công",FightSkillDaLi_16,646,645,-1,"0,PreCast_PhaKiemThuc;0,DL_aaaaaaaaaa;0,DL_aaaaaaaaaa10","0,Cast_DL;0,Buff_PhaKiemThuc;500,Buff_PhaKiemThuc1",,,,,,,Active,SingleTargetBuff,6,41,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,tianlong_pojianshi,,20
47601,-1,Phá Kiếm Thức - Hư nhược,,"Hư nhược, giảm thời gian duy trì kỹ năng",FightSkillDaLi_15,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_pojianshi_child,,20
477,477,Kim Ngọc Mãn Đường,Hỗ trợ bản thân,"Quân vương chi lễ, kim ngọc mãn đường. Sử dụng sẽ tăng hội tâm nhất kích cho đệ tử Thiên Long",FightSkillDaLi1_1,647,-1,-1,,"0,Cast_DL;0,KimNgocManDuong",,,,,,,Active,SingleTargetBuff,6,41,true,50,false,false,0,0,1200,Self,0,300,1,-1,-1,true,tianlong_jinyumantang,,20
478,478,Vạn Nhạc Triều Tông,Tấn công một mục tiêu,"Chân khí túng hoành bãi hạp, như cao sơn ngưỡng chỉ, lệnh vạn nhạc triều tông. Sử dụng sẽ xuất ra đòn khí công tràn đầy vương đạo",FightSkillDaLi1_2,648,-1,-1,,"0,Cast_DL;0,Cast_VanNhacTrieuTong;0,SubCast_VanNhacTrieuTong","0,Fly_VanNhacTrieuTong","0,EXP_VanNhacTrieuTong",,,,,Active,RangedSingleTarget,6,42,true,10,true,true,15,0,300,Enemy,0,500,1,-1,-1,true,tianlong_wanyuechaozong,,20
479,479,Phi Khô Phi Vinh,Hỗ trợ bản thân,"Một trong những Thiên Long tuyệt kỹ, là công phu đắc ý của Khô Vinh Đại Sư. Sử dụng sẽ giúp đệ tử Thiên Long không chịu ảnh hưởng của tản công, phong huyệt",FightSkillDaLi1_3,649,-1,-1,,"0,Cast_DL;200,PhiKhoPhiVinh",,,,,,,Active,SingleTargetBuff,6,42,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianlong_feikufeiyong,,20
480,480,Bách Bộ Xuyên Dương,Hỗ trợ bản thân,"Thiên Long chân khí dạt dào toàn thân, như bách bộ xuyên dương, lệ bất hư phát. Sử dụng có thể giúp đệ tử Thiên Long tăng tỉ lệ đánh trúng của tất cả các kỹ năng đến cực đại",FightSkillDaLi1_4,650,-1,-1,,"0,Cast_DL;0,Cast_BachBoXuyenDuong;0,BachBoXuyenDuong",,,,,,,Active,SingleTargetBuff,6,42,true,60,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianlong_baibuchuanyang,,20
481,481,Thiếu Trạch Kiếm,Tấn công một mục tiêu,"Kiếm linh hoạt nhất trong thiên hạ đệ nhất kiếm pháp Lục Mạch Thần Kiếm. Sử dụng sẽ tạo ra một chiêu kinh thiên động địa, khiến đối thủ rơi vào trạng thái hư nhược làm giảm nội ngoại công và thủ",FightSkillDaLi1_5,713,-1,-1,,"0,Cast_DL;0,Cast_ThieuTrachKiem","0,ThieuTrachKiem","0,EXP_ThieuTrachKiem",,,,,Active,RangedSingleTarget,6,61,false,65,true,true,15,0,300,Enemy,0,800,1,-1,-1,true,tianlong_shaozhaijian,,20
48101,-1,Thiếu Trạch Kiếm - Hư nhược,,"Hư nhược, giảm nội ngoại công và thủ",FightSkillDaLi1_5,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_shaozhaijian_child,,20
482,482,Chính Khí Hạo Nhiên,Hỗ trợ đồng đội,Sự quan tâm của Thiên Long Đệ Tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng kháng Huyền của đồng đội,FightSkillDaLi1_6,704,-1,-1,,"0,Cast_DL;500,all_bj00000",,,,,,,Active,SingleTargetBuff,6,37,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,tianlong_zhengqihaoran,,20
483,483,Thiếu Xung Kiếm Pháp,Hỗ trợ đồng đội,Sự quan tâm của Thiên Long đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng sát thương của đồng đội,FightSkillDaLi1_7,704,-1,-1,,"0,Cast_DL;500,all_bj00000",,,,,,,Active,SingleTargetBuff,6,61,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,tianlong_shaochongjianfa,,20
487,487,Thương Dương Kiếm,Tấn công một mục tiêu,"Một trong những kiếm pháp mạnh nhất của quyển Lục Mạch Thần Kiếm. Người bị trúng phải sẽ bị kiếm khí phá hủy kinh mạch, nếu không nhanh chóng vận công để trục xuất kiếm khí ra ngoài, sẽ phải hứng chịu lượng sát thương cực lớn",FightSkillDaLi1_12,728,-1,-1,,"0,Cast_DL","0,ThuongDuongKiem",,,,,,Active,RangedSingleTarget,6,61,false,45,true,true,15,0,300,Enemy,0,800,1,-1,-1,true,tianlong_shangyangjian,,20
48701,-1,Thương Dương Kiếm - Xuất huyết,,"Xuyết huyết, liên tục mất máu mỗi giây",FightSkillDaLi1_12,-1,-1,-1,,,,,"0,Buff_ThuongDuongKiem",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_shangyangjian_child,,20
488,488,Trung Xung Kiếm,Tấn công một mục tiêu,"Tuyệt thế võ công của Đại Lý Đoàn Thị, sau khi vận công với tay phải để điểm huyệt đối thủ, xuất chỉ nhanh nhẹn như chớp. Dùng chỉ pháp này có thể phá hủy 3 loại kháng tính của đối thủ, là một trong những thủ thuật dùng để khống chế kẻ thù",FightSkillDaLi2_1,736,-1,-1,,"0,Cast_DL;0,SubCast_TrungXungKiem","0,Fly_TrungXungKiem","0,EXP_TrungXungKiem",,,,,Active,RangedSingleTarget,6,61,false,80,true,true,15,0,300,Enemy,0,800,1,100,-1,true,tianlong_zhongchongjian,,20
48801,-1,Trung Xung Kiếm - Hư nhược,,"Hư nhược, giảm công kích và kháng thuộc tính băng, hỏa, huyền",FightSkillDaLi2_1,-1,-1,-1,,,,,"0,TrungXungKiem_Doc",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_zhongchongjian_child_1,,20
48802,-1,Trung Xung Kiếm - Hư nhược,,"Hư nhược, giảm công kích và kháng thuộc tính băng, hỏa, độc",FightSkillDaLi2_1,-1,-1,-1,,,,,"0,TrungXungKiem_Doc",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_zhongchongjian_child_2,,20
48803,-1,Trung Xung Kiếm - Hư nhược,,"Hư nhược, giảm công kích và kháng thuộc tính hỏa, huyền, độc",FightSkillDaLi2_1,-1,-1,-1,,,,,"0,TrungXungKiem_Doc",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,tianlong_zhongchongjian_child_3,,20
489,489,Hoàng Long Nộ Minh,Tấn công một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân gây lượng sát thương tuyện đối đồng thời làm giảm tất cả thuộc tính công và kháng của đối thủ. Trạng thái này không thể giải trừ",FightSkillshipotianjing_5,792,-1,-1,,"0,Cast_DL","0,Fly_HoangLongNoMinh","0,EXP_HoangLongNoMinh",,,,,Active,RangedSingleTarget,6,78,false,1,true,true,15,0,600,Enemy,0,1200,1,100,-1,true,eighthbook_damage_balanced,,20
490,490,Long Bàn Đẩu Lý,Khống chế một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân, đồng thời dễ dàng khống chế đối thủ",FightSkillkunxiansuo_5,791,-1,-1,,"0,Cast_DL;0,DL_aaaaaaaaaa;0,DL_aaaaaaaaaa10","0,LongBanDauLy","0,PhongHuyet",,,,,Active,RangedSingleTarget,6,78,false,1,true,false,15,0,600,Enemy,0,1200,1,100,-1,true,eighthbook_control_balanced,,20
491,491,Nhạn Nam Phi,Tấn công một mục tiêu liên tục,Công phu nhập môn của Thiên Sơn Đệ Tử. Sử dụng sẽ gây sát thương liên tiếp lên đối phương,FightSkillTianShan_1,651,-1,-1,,"0,Cast_TS",,"0,EXP_NhanNamPhi",,,,,Active,MeleeSingleTarget,7,43,true,1,true,true,3,0,600,Enemy,0,300,4,-1,-1,false,tianshan_yannanfei,,20
492,492,Ưng Kích Trường Không,Tấn công nhiều mục tiêu xung quanh,"Một trong những tuyệt kỹ của Thiên Sơn, giống như chim ưng giương cánh giữa bầu trời mênh mông. Sau khi sử dụng gây sát thương lớn lên nhiều đối thủ xung quanh",FightSkillTianShan_2,652,-1,-1,,"0,Cast_TS;0,aaaaaaaaaa1_TS;400,UngKichTruongKhong",,,,,,,Active,MultipleTargetsAroundSelf,7,43,true,10,true,true,0,7,800,Enemy,0,300,1,95,-1,true,tianshan_yingjichangkong,,20
493,493,Phụng Vũ Cửu Thiên,Tấn công một mục tiêu,"Một trong những Thiên Sơn tuyệt kỹ, giống như phụng hoàng bay lượn trên trời cao. Sử dụng gây sát thương lớn lên nhiều đối thủ",FightSkillTianShan_3,653,-1,-1,,"0,Cast_TS;0,Cast_PhungVuCuuThien;0,aaaaaaaaaa1_TS",,"0,EXP_PhungVuCuuThien",,,,,Active,MeleeSingleTarget,7,44,true,45,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,tianshan_fengyujiutian,,20
494,494,Bạch Câu Quá Khích,Hỗ trợ bản thân,"Đạn chỉ nhất huy giản, bạch câu quá khích thời. Sử dụng có thể giúp đệ tử Thiên Sơn dựa vào hư để phòng ngự, tốc độ di chuyển tăng nhanh",FightSkillTianShan_4,654,-1,-1,,"0,Cast_TS1",,,"0,BachCauQuaKhich",,,,Active,SingleTargetBuff,7,44,true,20,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianshan_baigouguoji,,20
495,495,Thiết Toả Hoành Giang,Khống chế một mục tiêu,"Đạn chỉ nhất huy giản, bạch câu quá khích thời. Sử dụng khiến đối thủ rơi vào trạng thái tê liệt",FightSkillTianShan_5,655,-1,-1,,"0,Cast_TS;0,ThietToaHoanhGiang",,"0,EXP_ThietToaHoanhGiang",,,,,Active,MeleeSingleTarget,7,44,true,30,true,false,15,0,300,Enemy,0,300,1,-1,-1,true,tianshan_tiecuohengjiang,,20
496,496,Thập Diện Mai Phục,Hỗ trợ bản thân và đồng đội,"Cho dù đối thủ mạnh như Bá Vương, gặp Thập Diện Mai Phục cũng sẽ tan thành mây khói. Sau khi dùng khiến đồng đội xung quanh nhận được trạng thái tàng hình",FightSkillTianShan_6,657,656,-1,"0,PreCast_ThapDienMaiPhuc;0,TS_aaaaaaaaaa;0,TS_aaaaaaaaaa10","0,Cast_TS;0,Buff_ThapDienMaiPhuc",,,,,,,Active,MultipleTargetsBuff,7,44,true,40,false,false,0,7,300,SelfAndAlly,5000,300,1,-1,-1,true,tianshan_shimianmaifu,,20
497,497,Kim Thiền Thoát Xác,Hỗ trợ bản thân,"Ẩn dấu hình dáng và hơi thở của mình, giống như ve vàng lột xác. Sử dụng có thể giúp đệ tử Thiên Sơn tàng hình",FightSkillTianShan_7,659,658,-1,"0,PreCast_KimThienThoatXac;0,TS_aaaaaaaaaa;0,TS_aaaaaaaaaa10","0,Cast_TS;0,Buff_KimThienThoatXac",,,,,,,Active,SingleTargetBuff,7,45,true,20,false,false,0,0,300,Self,1000,300,1,-1,-1,true,tianshan_jinchantuoqiao,,20
498,498,Di Hoa Tiếp Mộc,Hỗ trợ bản thân,"Một trong những Thiên Sơn tuyệt kỹ, là công phu đắc ý của Thiên Sơn Đồng Lão. Sử dụng gây sát thương lớn lên đối thủ xung quanh",FightSkillTianShan_8,660,-1,-1,,"0,Cast_TS;0,DiHoaTiepMoc",,,,,,,Active,SingleTargetBuff,7,45,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,tianshan_yihuajiemu,,20
49801,-1,Di Hoa Tiếp Mộc - Công kích,,Phát tán xung quanh gây sát thương,FightSkillTianShan_8,-1,-1,-1,,,,"0,EXP_DiHoaTiepMoc",,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,0,6,0,Enemy,0,300,1,100,-1,false,tianshan_yihuajiemu_child,,20
499,499,Lan Hoa Điểm Huyệt Thủ,Khống chế một mục tiêu,Giống như một cơn gió mang mùi thơm của hoa Lan đến trong không gian vô tri vô giác. Sử dụng khiến mục tiêu của đệ tử Thiên Sơn rơi vào trạng thái bị điểm huyệt,FightSkillTianShan_9,661,-1,-1,,"0,Cast_TS","0,LanHoaDiemHuyetThu",,"0,Buff_LanHoa",,,,Active,RangedSingleTarget,7,45,true,40,true,false,15,0,300,Enemy,0,300,1,100,-1,true,tianshan_lanhuadianxueshou,,20
